# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1699334497.08590 -106.518996 79.589557 -151.312814 0.222532 0.956244 0.084797 0.169960 0.8449844620 -0.1141594259 0.4083421754 0.5629145627 -0.0973400721 1.0714139605 6604.2487761652 4687.4561706403 -2474.3959810529 13176.7741502955 2480.9249925532 3161.1675078638
1699334497.15265 -108.092067 81.192289 -156.910914 0.219848 0.956315 0.085326 0.172765 0.9062401048 -0.1143530267 0.4101775122 0.6180598864 -0.0959699717 1.1218466119 6893.8979826062 4841.3954216264 -2566.2608174100 13664.5957865958 2593.7734148335 3261.6973429917
1699334497.21940 -109.710331 82.843179 -162.393854 0.239417 0.951960 0.095938 0.165066 0.9692501665 -0.1025426399 0.4347948569 0.6489224970 -0.1381580307 1.0706012176 7190.6565107261 4997.3246404967 -2659.2425300650 14162.2665347598 2709.3067897596 3362.3399113088
1699334497.28615 -111.249717 84.461478 -168.127670 0.237863 0.951323 0.095275 0.171257 1.0032240059 -0.1209174814 0.4250114136 0.7199693068 -0.1661753157 1.1331075870 7491.7733065578 5159.2301708339 -2752.4711656484 14664.0533310955 2827.8655977331 3468.9438331025
1699334497.35290 -112.767368 86.087623 -173.936131 0.238074 0.949730 0.096643 0.178869 1.0722049206 -0.1261060062 0.4265651284 0.7784145739 -0.1670453803 1.1737526591 7805.1800244426 5319.8843417785 -2848.8769702804 15182.3917376626 2950.6570980983 3573.7991638070
1699334497.41965 -114.259013 87.727310 -179.801311 0.240102 0.948856 0.092351 0.183018 1.1377447812 -0.1255476737 0.4287868653 0.8331033355 -0.1638564886 1.2221374215 8126.6048213363 5482.6732350707 -2946.3784060013 15709.5967462286 3076.9512617674 3680.0419372320
1699334497.48639 -115.718619 89.371356 -185.731921 0.239997 0.948378 0.085984 0.188648 1.2076613243 -0.1227312585 0.4321798399 0.8859191879 -0.1570945997 1.2685603049 8455.8920000889 5646.9565695312 -3044.9813997008 16245.8217275533 3206.6142266077 3787.2430684424
1699334497.55314 -117.154912 91.015842 -191.727318 0.236991 0.948184 0.084013 0.194228 1.2763706649 -0.1220724282 0.4345378037 0.9409584943 -0.1525791324 1.3145089146 8792.8303696830 5812.7957837429 -3144.8375269816 16791.9972560116 3339.5347398000 3895.5546233640
1699334497.61989 -118.571400 92.663514 -197.787993 0.232375 0.948039 0.082684 0.200966 1.3474410988 -0.1214914464 0.4367799610 0.9961676340 -0.1474135671 1.3584670123 9137.7137660674 5980.4169788128 -3245.9846136890 17348.6474753669 3475.8681612768 4005.1655206253
1699334497.68664 -119.966250 94.315048 -203.927640 0.226982 0.948105 0.081210 0.207319 1.4183414425 -0.1199110476 0.4388730459 1.0511234515 -0.1415614053 1.4033870077 9491.3270879210 6149.8433641030 -3348.5530288586 17916.8800503222 3615.9126903190 4116.0482604399
1699334497.75339 -121.338468 95.974097 -210.163165 0.222513 0.948724 0.082526 0.208804 1.4793156590 -0.1190951318 0.4401230742 1.1078270270 -0.1393775826 1.4570271046 9854.9112988796 6321.2942449460 -3452.7240572736 18498.2919232669 3760.1682365571 4228.3004611961
1699334497.82014 -122.687031 97.644766 -216.478271 0.219322 0.948519 0.084547 0.212276 1.5433543984 -0.1206338076 0.4406251741 1.1658591978 -0.1385104063 1.5068229649 10228.2032894999 6494.7948266361 -3558.1600410954 19091.7835045441 3908.6621820251 4342.0482364719
1699334497.88689 -124.011906 99.329234 -222.857308 0.215774 0.949144 0.082933 0.213749 1.6058078373 -0.1174877270 0.4423968635 1.2213941214 -0.1342815366 1.5612443391 10610.7699163361 6670.3034592276 -3664.5626980805 19696.2672468071 4061.3430498778 4457.4012689966
1699334497.95364 -125.316108 101.018509 -229.314071 0.213581 0.949056 0.083332 0.216177 1.6688929701 -0.1175360713 0.4431233386 1.2789902749 -0.1327310039 1.6135209946 11002.7972967983 6847.5711579347 -3772.1951516551 20313.4952698841 4218.1261603785 4574.1920261893
1699334498.02038 -126.596118 102.714837 -235.842897 0.214847 0.947693 0.081014 0.221711 1.7381442443 -0.1184949011 0.4431117612 1.3366841634 -0.1309061880 1.6600737816 11404.3363493277 7026.4926227191 -3880.8107924534 20942.9380200013 4379.1207354638 4692.4220016290
1699334498.08713 -127.845191 104.428656 -242.437786 0.218521 0.946543 0.077588 0.224245 1.8021653891 -0.1186238984 0.4432467128 1.3944547471 -0.1302204955 1.7123220978 11816.0555584125 7207.1767125991 -3990.0321797801 21583.7126573091 4544.8545006459 4812.3088930839
1699334498.15388 -129.061117 106.169934 -249.097969 0.220933 0.945884 0.076027 0.225194 1.8629840016 -0.1190755083 0.4435128346 1.4529209701 -0.1304522688 1.7676257650 12238.9235169416 7389.8867851415 -4099.6777163487 22235.8358326401 4715.9673637555 4934.2429528440
1699334498.22063 -130.251474 107.925239 -255.836691 0.222458 0.944240 0.075704 0.230632 1.9316110048 -0.1222236511 0.4424527526 1.5125246354 -0.1306071460 1.8145242108 12672.8757719506 7574.3505117075 -4210.1099644999 22901.6469174581 4892.1690946649 5058.0611345562
1699334498.28738 -131.416619 109.688919 -262.649391 0.223270 0.942341 0.077105 0.237063 2.0014994883 -0.1270915897 0.4405389608 1.5732520204 -0.1314906287 1.8595719342 13117.4146560079 7760.2402554821 -4321.1952140587 23581.1143963895 5073.2190770101 5183.6407092440
1699334498.35413 -132.557480 111.458986 -269.536580 0.224574 0.940019 0.079182 0.244255 2.0723859970 -0.1333717854 0.4376744621 1.6349216859 -0.1330017789 1.9032116503 13572.6266692543 7947.4573022780 -4432.8767763809 24274.7751380108 5259.1358883394 5311.0039623048
1699334498.42088 -133.671998 113.233357 -276.499545 0.226572 0.938197 0.083984 0.247788 2.1353184949 -0.1412191813 0.4350907745 1.6985110656 -0.1375317096 1.9534178839 14038.6405113701 8135.7843973397 -4545.0014679531 24983.0317684552 5449.9590756750 5440.0847574371
1699334498.48763 -134.751913 115.003885 -283.555425 0.231095 0.935773 0.086834 0.251763 2.1992596088 -0.1491385969 0.4319734234 1.7623341012 -0.1420872256 2.0029198824 14516.1531229332 8324.6247765538 -4657.3913500655 25707.7062936736 5645.7557733837 5570.4010782912
1699334498.55437 -135.809889 116.777409 -290.658808 0.235010 0.934639 0.081611 0.254087 2.2648319293 -0.1478348661 0.4318589909 1.8203246049 -0.1404263334 2.0571630320 15002.8439265597 8514.3705069052 -4769.7386725962 26445.0320136381 5845.9548164702 5702.6508036728
1699334498.62112 -136.842813 118.560404 -297.822770 0.236710 0.933575 0.082666 0.256071 2.3274074864 -0.1510579891 0.4307523885 1.8818144137 -0.1419728676 2.1114462000 15500.3320844030 8705.1781233698 -4881.9986323068 27196.5853428326 6051.3329296809 5837.1279469069
1699334498.68787 -137.847864 120.349139 -305.060808 0.238848 0.931626 0.084615 0.260508 2.3937403684 -0.1567194758 0.4279160438 1.9447111980 -0.1439218721 2.1611038212 16009.4837236205 8896.8287279052 -4994.1046360092 27964.2516471388 6262.1098290341 5973.7130527914
1699334498.75462 -138.819805 122.148419 -312.361286 0.242649 0.929322 0.082480 0.265855 2.4633531068 -0.1600388124 0.4250043867 2.0058592820 -0.1438490712 2.2097574951 16530.0907688094 9089.0538075521 -5105.5659970508 28746.7001802048 6478.5086453229 6112.6433631692
1699334498.82137 -139.753159 123.964342 -319.731868 0.244991 0.927809 0.081270 0.269342 2.5299181234 -0.1623157306 0.4231521637 2.0669042538 -0.1438182046 2.2620960125 17063.5944004589 9281.7488596853 -5216.0778837038 29545.0971456201 6701.3360561427 6254.2785934739
1699334498.88812 -140.668440 125.779524 -327.159679 0.246323 0.926408 0.082379 0.272593 2.5952976304 -0.1660493355 0.4210005464 2.1293025287 -0.1446945163 2.3147972226 17607.4768153623 9475.1114096218 -5326.1830563621 30359.5589398397 6929.0479116608 6398.3677280654
1699334498.95487 -141.557495 127.599974 -334.658707 0.246957 0.924052 0.085175 0.279081 2.6655916697 -0.1725929313 0.4162513096 2.1932948933 -0.1452874186 2.3615162665 18163.6984787338 9669.0170291117 -5435.5366638502 31191.9605698496 7162.5833502231 6545.1655181476
1699334499.02162 -142.418325 129.424536 -342.233817 0.249391 0.921330 0.085620 0.285701 2.7367317018 -0.1782676601 0.4111466777 2.2567505558 -0.1453797741 2.4084410094 18732.8577304154 9863.3091585888 -5543.9029719464 32043.5151795128 7402.1433255594 6694.7365980048
1699334499.08836 -143.249890 131.254295 -349.886362 0.252650 0.918980 0.085808 0.290310 2.8043215405 -0.1833490967 0.4070971469 2.3204112159 -0.1463268174 2.4592247137 19315.5227161975 10057.9048288562 -5651.0303327723 32915.0948413599 7648.0046741902 6847.2977055299
1699334499.15511 -144.048946 133.081084 -357.634604 0.257502 0.917883 0.085924 0.289484 2.8623380439 -0.1867995897 0.4068035471 2.3842993974 -0.1498869171 2.5198823787 19912.9886268677 10252.5646852053 -5756.6087323181 33810.2036075112 7900.2340682899 7002.5533461722
1699334499.22186 -144.831343 134.916562 -365.465047 0.259653 0.916975 0.085698 0.290505 2.9250146638 -0.1887650635 0.4059503136 2.4468725634 -0.1508845474 2.5777454552 20525.6534247323 10448.2068057037 -5861.0856731892 34728.4400536207 8159.3179404781 7161.5026314473
1699334499.28861 -144.550312 135.708771 -373.500197 0.248740 0.901024 0.059417 0.350362 1.8343129179 -0.4306347521 1.4212209394 1.4947338080 -0.1702594139 1.6853427723 21008.5278703820 10600.2876950462 -6026.3433133652 35487.7466755972 8333.2652177430 7265.7087981768
1699334499.35536 -145.534158 137.969331 -381.220901 0.253290 0.909716 0.083518 0.318255 2.1546852149 -0.4538709891 1.4302327364 0.2167517007 -0.3212916549 1.1972065526 21276.3117782746 10815.3851255031 -6153.0694198691 36163.3631831929 8505.2089221266 7323.5469863113
1699334499.42211 -146.183990 139.761319 -389.226853 0.256802 0.907735 0.081253 0.321665 1.9751688685 -0.4859004488 1.4750768639 0.3012041153 -0.4025125392 1.4622497086 21909.8626751726 11031.5445611486 -6281.5891916361 37083.4100990625 8787.3512869345 7498.7280874335
1699334499.48886 -146.798831 141.571884 -397.292532 0.260546 0.905816 0.080149 0.324329 2.0483254025 -0.4966431540 1.4737501818 0.3602325492 -0.4063128666 1.5005745317 22521.6249126754 11231.5702525420 -6401.5182096671 38040.9855589521 9059.9320253734 7652.2130700044
1699334499.55560 -147.386967 143.381712 -405.410928 0.262572 0.904863 0.079473 0.325520 2.1134671883 -0.5021173349 1.4751354775 0.4172136184 -0.4085222333 1.5494767629 23142.5021842315 11431.9964017374 -6521.4658646407 39017.5951900571 9338.4474162136 7807.4454132690
1699334499.62235 -148.070538 145.111894 -413.556817 0.273153 0.907970 0.081555 0.307127 2.1564028957 -0.5693884922 1.5018674045 0.4089041784 -0.4133866791 1.4829991934 23772.8889111889 11632.6317051498 -6641.3514184527 40014.4013845849 9623.4791639001 7964.5433116768
1699334499.68910 -148.608053 146.921713 -421.807565 0.273866 0.904976 0.083237 0.314782 2.1002336367 -0.5740648587 1.5209373929 0.4774785894 -0.4491867851 1.6420881949 24403.5558768925 11840.0660226977 -6764.1336131919 41029.6223748672 9905.1284061108 8122.3523027793
1699334499.75585 -149.114111 148.736435 -430.130625 0.276526 0.901306 0.084692 0.322502 2.1427819757 -0.6652520870 1.5428025135 0.4555074725 -0.4164064709 1.6359057850 25053.9583577769 12042.5363587981 -6884.2062090357 42071.3726704829 10203.0985745007 8283.0329291586
1699334499.82260 -149.585649 150.553460 -438.541822 0.280830 0.899645 0.085483 0.323211 2.2019485596 -0.6859086727 1.5399500612 0.5245168204 -0.4301399980 1.6797354206 25717.7952120222 12245.7052615793 -7004.2781959932 43140.2607355992 10509.4574075873 8445.7039485231
1699334499.88935 -150.026017 152.379194 -447.012736 0.282282 0.899315 0.084268 0.323184 2.2616130264 -0.6861244577 1.5447045315 0.5798926106 -0.4296357088 1.7372238063 26392.0064036499 12449.3930469386 -7124.3036043490 44232.2882271176 10823.0075961954 8610.5613292268
1699334499.95609 -150.437918 154.212980 -455.542705 0.282318 0.898417 0.085300 0.325372 2.3318169340 -0.6953862764 1.5440707831 0.6393034968 -0.4326665528 1.7806586675 27076.9820291126 12653.3745947035 -7244.1950340722 45348.3098377108 11144.2267781744 8777.7086723302
1699334500.02284 -150.820548 156.057245 -464.145581 0.283831 0.895116 0.087080 0.332601 2.4291476847 -0.7210374803 1.5327624730 0.7072658740 -0.4377543712 1.7889184740 27773.9145910935 12857.8237835131 -7364.0460926100 46491.0770466634 11473.8276942076 8947.2948191358
1699334500.08959 -151.175850 157.908186 -472.816180 0.285161 0.892593 0.086348 0.338386 2.5242020497 -0.7340883804 1.5261166009 0.7677524113 -0.4344251699 1.8074140446 28482.1957758143 13062.7161163525 -7483.7906767442 47660.6422217320 11811.5698047099 9119.2414630685
1699334500.15634 -151.502728 159.763784 -481.554161 0.286830 0.890504 0.085555 0.342654 2.6095380777 -0.7449945082 1.5214754557 0.8282080634 -0.4326051979 1.8361541656 29201.6871849600 13267.9888983279 -7603.3226302075 48857.8521372949 12157.5434361417 9293.4902830071
1699334500.22309 -151.791850 161.630934 -490.363500 0.288529 0.889552 0.086284 0.343517 2.6699730613 -0.7552559683 1.5216506519 0.8909118830 -0.4385631272 1.8880684645 29933.4735617209 13473.0150759434 -7722.4262001636 50084.7585598110 12512.9750055224 9470.2782960364
1699334500.28984 -152.066959 163.487594 -499.230023 0.289819 0.887720 0.088906 0.346488 2.7390395732 -0.7758536402 1.5150403843 0.9594718386 -0.4480514471 1.9260079990 30674.3739837157 13679.3164135771 -7841.3750565286 51338.6771676014 12875.0422022740 9648.9915639873
1699334500.35659 -152.320877 165.334790 -508.157264 0.291339 0.885272 0.091200 0.350853 2.8170134792 -0.7986848869 1.5051553373 1.0291215482 -0.4553346838 1.9544500389 31424.7558159039 13886.7150726053 -7959.9047471417 52621.2192494565 13244.2927080037 9829.5721412283
1699334500.42334 -152.543660 167.185110 -517.154459 0.292851 0.882516 0.093579 0.355875 2.8985690836 -0.8232595625 1.4929280567 1.0999765420 -0.4617362570 1.9785949693 32186.6602117912 14094.5444696341 -8077.8916770534 53935.4593135779 13622.5595275571 10012.5241097386
1699334500.49009 -152.719403 169.052557 -526.229029 0.295934 0.881355 0.092610 0.356454 2.9595060418 -0.8304480542 1.4945394476 1.1624987380 -0.4650893398 2.0321964732 32962.2406817070 14301.4922019534 -8195.0292112372 55285.2532302442 14012.2324308315 10198.4120029202
1699334500.55684 -152.853702 170.929004 -535.355540 0.297596 0.878433 0.095372 0.361519 3.0396975947 -0.8572278710 1.4805976928 1.2358716425 -0.4723069698 2.0561977658 33748.9487974391 14507.2914479566 -8311.1178011254 56667.3309694241 14412.0912564614 10387.0341672302
1699334500.62359 -152.968987 172.807409 -544.532188 0.299757 0.876685 0.095077 0.364047 3.1123176471 -0.8686057590 1.4766312573 1.2999658649 -0.4736462881 2.0975412447 34545.9365621961 14713.3740968445 -8426.7567008908 58080.0240697815 14820.5647602527 10578.4146017639
1699334500.69034 -153.057228 174.692367 -553.783627 0.302216 0.873506 0.094900 0.369659 3.2022738609 -0.8878101740 1.4633257372 1.3679010318 -0.4721467520 2.1182009191 35355.5883269690 14919.8122273062 -8541.8540594924 59529.3314047935 15239.3221458200 10772.7674822339
1699334500.75709 -153.112292 176.584290 -563.104813 0.304393 0.869858 0.095667 0.376218 3.2952657065 -0.9119817213 1.4450745453 1.4391591691 -0.4712384864 2.1329774803 36177.7116514007 15126.0219472737 -8656.0889209136 61016.3533942400 15668.8868794176 10970.1457264491
1699334500.82384 -153.130076 178.492317 -572.475081 0.306916 0.866647 0.094097 0.381930 3.3892065674 -0.9265856769 1.4311790320 1.5038335300 -0.4649265202 2.1538545121 37011.8681999890 15330.2704404312 -8769.3610829342 62539.2325689869 16110.0798821453 11171.1386222226
1699334500.89060 -153.105083 180.401828 -581.899389 0.307030 0.866167 0.098797 0.381741 3.4353425874 -0.9457761233 1.4292305032 1.5770024420 -0.4795264204 2.2145395272 37856.8668702670 15533.3072840954 -8881.0539033180 64101.0288844834 16562.3850833546 11375.0449037341
1699334500.95735 -153.044738 182.315972 -591.374348 0.308329 0.863705 0.101890 0.385441 3.5060269519 -0.9704773166 1.4156071529 1.6522628323 -0.4861412842 2.2490936899 38712.8498168664 15735.0978898374 -8991.4417909142 65701.3535316274 17025.8381215304 11582.2531100787
1699334501.02410 -152.297701 185.633354 -600.560245 0.284263 0.833945 0.079964 0.466193 2.8726583352 -1.1672507139 2.0039291497 0.5330316023 -0.8263325324 1.5489980485 39529.0555960104 15932.7285969819 -9109.2212839902 67218.0291711847 17462.8790920640 11779.2415528801
1699334501.09085 -152.122168 187.694347 -610.050114 0.277434 0.831544 0.076172 0.475145 3.6823334224 -1.1986171136 1.6804278244 0.4456312026 -0.5506310453 0.8915478308 40551.8568203872 15932.6863936956 -9239.4070765176 68953.7581390709 18110.5986178629 12061.5314876967
1699334501.15760 -151.891808 189.682304 -619.655422 0.272679 0.831846 0.070102 0.478293 3.8050253903 -1.1666902638 1.6812774976 0.4123539720 -0.5177498396 0.8664697139 41450.7340490171 16098.4974144328 -9354.1989352766 70667.2119680311 18623.7922044367 12285.7300155299
1699334501.22435 -151.611233 191.676723 -629.336130 0.266449 0.829249 0.065715 0.486860 3.9365064134 -1.1369595103 1.6686332030 0.3822960794 -0.4830623691 0.8296494353 42356.0149811446 16271.4572211601 -9464.9733263022 72447.1503810433 19146.9024772942 12508.8167645318
1699334501.29158 -151.292661 193.691831 -639.117677 0.260622 0.828542 0.056527 0.492341 4.0813631411 -1.0822958181 1.6549889087 0.3402145881 -0.4383072128 0.7921077001 43277.5882499393 16441.9486072163 -9575.1402102101 74287.5979347901 19687.1267768920 12736.7685596624
1699334501.35881 -150.936547 195.716223 -648.944473 0.253378 0.826081 0.047499 0.501132 4.2357777845 -1.0020460235 1.6386943488 0.2895415220 -0.3854072169 0.7537810957 44211.3784922994 16607.4150811481 -9685.1088788524 76173.4625383050 20241.4452154136 12969.1941916127
1699334501.42605 -150.543472 197.742825 -658.828276 0.245822 0.822670 0.035374 0.511404 4.4203475986 -0.9168458048 1.5794418752 0.2420945505 -0.3234433466 0.6821858530 45156.0289263110 16770.5298015415 -9793.7324947034 78113.3388857276 20809.7723148351 13204.9249456861
