# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1700030438.82932 -59.433711 100.011643 -0.698249 0.003421 0.016723 0.722962 0.690676 0.0000719915 -0.0000026315 0.0000050456 0.0000868647 0.0000322973 0.0008273030 7.0025363097 3.3059907179 0.0994133294 2.5626212509 -0.0339867894 0.9311383442
1700030438.89565 -59.477787 100.598891 -0.654574 0.003441 0.024596 0.719694 0.693847 0.0000721246 -0.0000031775 -0.0000031016 0.0000877260 0.0000403453 0.0008277612 7.0926192197 3.3293736335 0.0996536504 2.5665492383 -0.0346748688 0.9390163103
1700030438.96198 -59.538227 101.201934 -0.615102 0.000787 0.033452 0.717314 0.695946 0.0000724953 -0.0000040812 -0.0000152765 0.0000886324 0.0000468914 0.0008281143 7.1741483552 3.3526676078 0.0998471481 2.5739411559 -0.0357503120 0.9462486042
1700030439.02830 -59.531650 101.657069 -0.430512 0.009837 0.033323 0.719442 0.693683 0.0000724542 -0.0000034873 -0.0000051180 0.0000899134 0.0000555216 0.0008286355 7.2590997509 3.3785623049 0.1002955301 2.5811039020 -0.0353380468 0.9529426582
1700030439.09461 -59.687527 102.260273 -0.427690 0.004441 0.032292 0.720293 0.692904 0.0000728414 -0.0000037592 -0.0000087192 0.0000888789 0.0000488705 0.0008304341 7.3223078145 3.3923440849 0.1003018330 2.5839109620 -0.0373404325 0.9583262728
1700030439.16093 -59.765856 102.943795 -0.423214 -0.009882 0.029156 0.721434 0.691798 0.0000737819 -0.0000039845 -0.0000217574 0.0000874402 0.0000307404 0.0008339048 7.4117806161 3.4273344662 0.1011015981 2.6000573615 -0.0366581775 0.9670815014
1700030439.22723 -59.796516 103.505903 -0.467600 -0.012205 0.027743 0.720105 0.693202 0.0000741699 -0.0000040332 -0.0000226567 0.0000872224 0.0000274724 0.0008358054 7.5112805612 3.4564933883 0.1021505131 2.6085991970 -0.0376100676 0.9762776357
1700030439.29354 -59.786487 103.907249 -0.423094 -0.000444 0.018407 0.717012 0.696818 0.0000737817 -0.0000034764 -0.0000019954 0.0000877536 0.0000301600 0.0008381691 7.5931224260 3.4795312611 0.1030549851 2.6151807185 -0.0377159815 0.9845370441
1700030439.35983 -59.831271 104.471939 -0.412831 0.003172 0.014223 0.714065 0.699928 0.0000743623 -0.0000032352 0.0000071932 0.0000880904 0.0000286582 0.0008403837 7.6522024102 3.4930933973 0.1040624037 2.6200631894 -0.0387755413 0.9904609702
1700030439.42613 -59.880966 105.079799 -0.390824 0.007123 0.015914 0.712662 0.701290 0.0000749202 -0.0000030832 0.0000099185 0.0000891063 0.0000346159 0.0008420134 7.7378602342 3.5170773484 0.1051732056 2.6294863203 -0.0393486148 0.9990521326
1700030439.49245 -59.931542 105.703122 -0.389935 0.004001 0.022525 0.709211 0.704625 0.0000753217 -0.0000036673 -0.0000006939 0.0000899898 0.0000385986 0.0008439381 7.8312280705 3.5431249236 0.1065080894 2.6398266544 -0.0404515688 1.0083279464
1700030439.55881 -59.963783 106.264857 -0.256281 0.000517 0.032467 0.707248 0.706220 0.0000760744 -0.0000045889 -0.0000157425 0.0000911847 0.0000447298 0.0008450410 7.9264554619 3.5702111401 0.1076562715 2.6510042367 -0.0415424990 1.0161916688
1700030439.62516 -59.939022 106.755917 -0.174623 0.006714 0.032730 0.708929 0.704488 0.0000758565 -0.0000040759 -0.0000094259 0.0000924105 0.0000512535 0.0008462221 8.0113161523 3.5924899751 0.1092436561 2.6581841747 -0.0437258933 1.0235945239
1700030439.69150 -59.928088 107.295775 -0.161214 -0.001520 0.030040 0.709529 0.704034 0.0000764765 -0.0000041840 -0.0000152456 0.0000916528 0.0000412172 0.0008493930 8.0877109193 3.6080202387 0.1101900154 2.6594687438 -0.0438904562 1.0297811525
1700030439.75785 -60.000864 108.047530 -0.302923 -0.009041 0.022435 0.710743 0.703036 0.0000758290 -0.0000031503 -0.0000152404 0.0000900221 0.0000251123 0.0008523718 8.1694966360 3.6280312712 0.1100770773 2.6587675428 -0.0414589602 1.0355617287
1700030439.82418 -60.016805 108.705795 -0.288592 -0.014226 0.022695 0.710605 0.703081 0.0000751932 -0.0000022541 -0.0000224047 0.0000895702 0.0000207851 0.0008532403 8.2846687356 3.6611549130 0.1107157063 2.6701838654 -0.0409154728 1.0472396352
1700030439.89052 -60.219007 109.285444 -0.329213 -0.005077 0.019906 0.706683 0.707232 0.0000743226 -0.0000022912 -0.0000088177 0.0000894569 0.0000275680 0.0008545190 8.3854852431 3.6868901563 0.1110611402 2.6723497011 -0.0409540704 1.0560577966
1700030439.95684 -60.263481 109.910359 -0.303535 -0.002680 0.017103 0.702935 0.711043 0.0000745833 -0.0000021228 -0.0000046553 0.0000898159 0.0000268323 0.0008568464 8.4791104355 3.7265277169 0.1120486573 2.6965051437 -0.0415878594 1.0663813387
1700030440.02317 -60.308728 110.581671 -0.283785 0.001379 0.020360 0.700172 0.713683 0.0000746208 -0.0000019214 -0.0000037813 0.0000907387 0.0000351066 0.0008581896 8.5800750646 3.7534870270 0.1135276125 2.7063136061 -0.0429665127 1.0768607667
1700030440.08949 -60.941845 111.339580 -0.287185 0.000197 0.023446 0.699671 0.714081 0.0000743294 -0.0000034703 -0.0000071049 0.0000889960 0.0000336676 0.0008564152 8.6765359488 3.7802323451 0.1112265124 2.7143472585 -0.0472820559 1.0813547524
1700030440.15580 -60.673836 111.880004 -0.163398 -0.003195 0.032941 0.696925 0.716380 0.0000752627 -0.0000046422 -0.0000246480 0.0000892140 0.0000413040 0.0008530539 8.7833122863 3.8647634652 0.1106141602 2.7619651161 -0.0474824960 1.0948363966
1700030440.22211 -60.647954 112.400974 -0.117844 0.004728 0.036202 0.698647 0.714535 0.0000750820 -0.0000050417 -0.0000187596 0.0000898269 0.0000535364 0.0008538010 8.8685775116 3.8660055401 0.1103538027 2.7289381983 -0.0435428987 1.0988030905
1700030440.28841 -60.686416 112.985737 -0.104635 -0.004189 0.030696 0.699695 0.713769 0.0000755683 -0.0000047724 -0.0000220462 0.0000878865 0.0000378096 0.0008575381 8.9539380196 3.8859569930 0.1105925269 2.7266994148 -0.0422483373 1.1055123614
1700030440.35471 -60.673103 113.734026 -0.154259 -0.008594 0.030174 0.702132 0.711356 0.0000759703 -0.0000046174 -0.0000257933 0.0000874505 0.0000325797 0.0008589359 9.0467295116 3.9096371889 0.1111935362 2.7324056066 -0.0426710662 1.1141258346
1700030440.42101 -60.663669 114.457157 -0.180619 -0.012220 0.026990 0.700505 0.713032 0.0000763725 -0.0000044493 -0.0000280190 0.0000868898 0.0000254926 0.0008608886 9.1679767146 3.9344176301 0.1121922323 2.7300849760 -0.0423348992 1.1253161070
1700030440.48734 -60.627647 115.233893 -0.198750 -0.002814 0.023961 0.694693 0.718902 0.0000760506 -0.0000041991 -0.0000141087 0.0000871634 0.0000317214 0.0008627549 9.2889782482 3.9607818563 0.1142054397 2.7175809841 -0.0361693304 1.1333750429
1700030440.55369 -60.618068 115.903004 -0.183707 -0.000552 0.022443 0.691504 0.722024 0.0000764406 -0.0000041318 -0.0000097464 0.0000873084 0.0000330697 0.0008649594 9.4226258895 3.9885159566 0.1155695935 2.7190451817 -0.0367382849 1.1457055885
1700030440.62005 -60.580740 116.537591 -0.095435 0.001951 0.030765 0.687681 0.725358 0.0000772280 -0.0000047744 -0.0000175367 0.0000884407 0.0000443338 0.0008657731 9.5382910523 4.0137994158 0.1166431441 2.7228619278 -0.0376374965 1.1558050076
1700030440.68639 -60.548549 117.169836 0.031237 0.003137 0.028763 0.685253 0.727730 0.0000775760 -0.0000045913 -0.0000136357 0.0000887995 0.0000436830 0.0008682281 9.6467327177 4.0348645335 0.1180536743 2.7248255240 -0.0390940199 1.1650531474
1700030440.75274 -60.657695 117.901689 -0.065321 -0.001078 0.033599 0.686760 0.726107 0.0000782681 -0.0000049373 -0.0000218362 0.0000888149 0.0000448223 0.0008693951 9.7539647323 4.0558262305 0.1182494961 2.7267195279 -0.0408275142 1.1741214025
1700030440.81908 -60.695745 118.508531 -0.047058 0.000387 0.036398 0.689537 0.723335 0.0000787272 -0.0000050518 -0.0000240840 0.0000892395 0.0000481811 0.0008708307 9.8832488026 4.0955287439 0.1192353965 2.7417657184 -0.0404546796 1.1861964002
1700030440.88541 -60.822491 119.077957 -0.140799 -0.012304 0.030330 0.690720 0.722381 0.0000795084 -0.0000046735 -0.0000299785 0.0000872007 0.0000272103 0.0008732623 9.9851809656 4.1205853793 0.1193309756 2.7492066816 -0.0420016682 1.1959551742
1700030440.95174 -60.815396 119.721664 -0.162620 -0.013041 0.029358 0.690181 0.722923 0.0000800786 -0.0000046386 -0.0000309416 0.0000874240 0.0000251163 0.0008754520 10.0844228647 4.1537870457 0.1201887513 2.7657738067 -0.0424076400 1.2058775768
1700030441.01806 -60.715784 120.424841 -0.169427 -0.005038 0.022522 0.685991 0.727244 0.0000795467 -0.0000043250 -0.0000145644 0.0000877300 0.0000265755 0.0008778344 10.1945576841 4.1764735406 0.1224480752 2.7706550134 -0.0432093850 1.2161433284
1700030441.08438 -60.687314 121.128371 -0.154816 -0.002453 0.019849 0.682583 0.730534 0.0000797807 -0.0000042680 -0.0000091433 0.0000878977 0.0000268004 0.0008801581 10.3217911353 4.1945634727 0.1237886124 2.7674456664 -0.0446922536 1.2275819083
1700030441.15070 -60.677366 121.777172 -0.162706 0.001814 0.020687 0.681067 0.731926 0.0000802408 -0.0000042083 -0.0000053679 0.0000886687 0.0000330245 0.0008819321 10.4503418078 4.2190769945 0.1249734755 2.7720922593 -0.0460281830 1.2389148563
1700030441.21701 -60.630762 122.418717 -0.204478 0.004227 0.027730 0.677877 0.734640 0.0000808363 -0.0000045752 -0.0000122407 0.0000894934 0.0000429874 0.0008829664 10.5690119501 4.2437588127 0.1256938043 2.7784492700 -0.0468152141 1.2482324429
1700030441.28332 -60.590458 123.045966 -0.092129 0.000960 0.037953 0.675462 0.736416 0.0000819096 -0.0000057510 -0.0000270114 0.0000900910 0.0000499205 0.0008825548 10.6806541542 4.2631774174 0.1279443800 2.7823479956 -0.0468866602 1.2559999660
1700030441.34962 -60.490844 124.095852 -0.158623 0.005743 0.037743 0.676195 0.735733 0.0000813710 -0.0000054410 -0.0000213717 0.0000901101 0.0000556248 0.0008833537 10.7913986369 4.2821723218 0.1284646162 2.7833850768 -0.0480152111 1.2640735718
1700030441.41591 -60.452719 124.887183 -0.179210 0.000365 0.037408 0.676343 0.735637 0.0000821050 -0.0000056459 -0.0000265623 0.0000893058 0.0000500438 0.0008853464 10.9904469123 4.3148394026 0.1303161766 2.7832174162 -0.0486102808 1.2816090785
1700030441.48245 -60.411670 125.595823 -0.124921 -0.012660 0.032782 0.677252 0.734911 0.0000834570 -0.0000054248 -0.0000376396 0.0000873019 0.0000295655 0.0008878267 11.1372024496 4.3433754709 0.1317017545 2.7889778953 -0.0494773572 1.2944634210
1700030441.54924 -60.353234 126.260438 -0.122002 -0.014802 0.029697 0.679259 0.733148 0.0000836486 -0.0000050689 -0.0000352123 0.0000870007 0.0000234238 0.0008894515 11.2647001212 4.3657510854 0.1325820850 2.7942319662 -0.0515323508 1.3055168949
1700030441.61603 -60.519127 126.919812 -0.160688 -0.002663 0.025634 0.684117 0.728917 0.0000827670 -0.0000045780 -0.0000150814 0.0000877666 0.0000334753 0.0008910656 11.3826415814 4.3838725598 0.1331103805 2.7985306073 -0.0531832792 1.3159749543
1700030441.68282 -60.675616 127.522261 -0.192747 0.000619 0.026979 0.688472 0.724760 0.0000831031 -0.0000045610 -0.0000136731 0.0000883542 0.0000383720 0.0008909585 11.4995992859 4.4252213606 0.1334609490 2.8220015311 -0.0539516034 1.3267543029
1700030441.74962 -60.648637 128.238734 -0.234195 0.006290 0.035877 0.692305 0.720685 0.0000835187 -0.0000050982 -0.0000164992 0.0000904188 0.0000546423 0.0008897693 11.6085490376 4.4627850775 0.1355502602 2.8414922220 -0.0549435043 1.3377162506
1700030441.81643 -60.529859 129.263702 -0.288796 0.004178 0.038319 0.694617 0.718347 0.0000836084 -0.0000057965 -0.0000220659 0.0000902098 0.0000533433 0.0008901472 11.7375470177 4.4795861198 0.1386883410 2.8306082758 -0.0547559744 1.3495244539
1700030441.88325 -60.288188 129.955403 -0.258659 0.004675 0.049212 0.698832 0.713576 0.0000846906 -0.0000073377 -0.0000356560 0.0000922851 0.0000678888 0.0008881313 11.9349397670 4.5034750052 0.1407819796 2.8217848970 -0.0539065996 1.3657332739
1700030441.95007 -60.275534 130.756992 -0.296199 0.003563 0.045640 0.706781 0.705950 0.0000844478 -0.0000068011 -0.0000307106 0.0000917482 0.0000646624 0.0008899365 12.0629271746 4.5032790857 0.1430122530 2.8039859001 -0.0521141339 1.3747340057
1700030442.01690 -60.292709 131.572238 -0.372649 -0.003721 0.040046 0.712145 0.700880 0.0000848696 -0.0000062982 -0.0000312738 0.0000897085 0.0000492812 0.0008926704 12.2147386273 4.5334406373 0.1447025934 2.8077031746 -0.0507880847 1.3876854808
1700030442.08373 -60.274210 132.298108 -0.435737 -0.004460 0.035322 0.715877 0.697318 0.0000849206 -0.0000058263 -0.0000259709 0.0000893430 0.0000428467 0.0008937577 12.3670378021 4.5641884862 0.1474305200 2.8188052742 -0.0517797016 1.4021670815
1700030442.15057 -60.430364 133.136922 -0.468962 -0.003839 0.026478 0.714807 0.698810 0.0000847814 -0.0000053162 -0.0000148002 0.0000885373 0.0000330969 0.0008966731 12.5059585640 4.5890520256 0.1496717032 2.8266817639 -0.0525000066 1.4149813354
1700030442.21742 -60.461355 133.867733 -0.436574 0.002936 0.020508 0.713647 0.700200 0.0000850576 -0.0000048778 -0.0000015475 0.0000891376 0.0000350044 0.0008978585 12.6708088926 4.6377589260 0.1527833618 2.8512532743 -0.0541162770 1.4312600175
1700030442.28428 -60.453785 134.608231 -0.416312 0.005629 0.017317 0.713264 0.700659 0.0000856183 -0.0000046779 0.0000053892 0.0000895398 0.0000345063 0.0008992414 12.8159686011 4.6685153846 0.1560952459 2.8660423608 -0.0562355081 1.4449487979
1700030442.35113 -60.514774 135.376617 -0.523814 0.008543 0.024579 0.711475 0.702230 0.0000860778 -0.0000049550 0.0000010071 0.0000911557 0.0000468279 0.0008996046 12.9651910671 4.6952779424 0.1586533932 2.8777186419 -0.0581526855 1.4580671594
1700030442.41800 -60.549802 136.140897 -0.547372 0.000573 0.023989 0.707573 0.706232 0.0000865660 -0.0000054342 -0.0000087592 0.0000903705 0.0000373925 0.0009016849 13.1183531939 4.7324218905 0.1614580820 2.8970486994 -0.0590237560 1.4723588812
1700030442.48465 -60.617413 137.047137 -0.553477 -0.000597 0.032731 0.708620 0.704831 0.0000870734 -0.0000063451 -0.0000181546 0.0000913045 0.0000468360 0.0009015969 13.2706236131 4.7629110604 0.1647030016 2.9068837353 -0.0608797335 1.4864415177
1700030442.55109 -60.874853 137.753523 -0.544928 0.005462 0.036225 0.710866 0.702373 0.0000867378 -0.0000067137 -0.0000164131 0.0000932099 0.0000588087 0.0009007130 13.4497457107 4.8049803400 0.1666633866 2.9265978493 -0.0633488941 1.5031526832
1700030442.61752 -60.974571 138.585263 -0.544677 -0.004576 0.032756 0.710532 0.702887 0.0000873301 -0.0000069071 -0.0000222502 0.0000912115 0.0000411567 0.0009027812 13.5846864992 4.8617506878 0.1678893967 2.9591997618 -0.0645236381 1.5167483248
1700030442.68395 -61.167948 139.056380 -0.476328 -0.006732 0.030256 0.712563 0.700923 0.0000875152 -0.0000071246 -0.0000233569 0.0000909937 0.0000371964 0.0009032401 13.7471111713 4.9002144615 0.1714430560 2.9634458986 -0.0627106588 1.5317635399
1700030442.75038 -61.353114 139.714702 -0.482959 -0.009040 0.025017 0.710650 0.703043 0.0000875675 -0.0000067813 -0.0000203139 0.0000906228 0.0000292268 0.0009052353 13.8334889041 4.9340181200 0.1728023316 2.9803205927 -0.0627237056 1.5406523575
1700030442.81681 -61.401038 140.357840 -0.450192 -0.001543 0.021410 0.706662 0.707226 0.0000877512 -0.0000063765 -0.0000072103 0.0000912100 0.0000326652 0.0009073771 13.9694869021 4.9782464956 0.1732384912 3.0030846745 -0.0627723259 1.5526771695
1700030442.88323 -61.420853 141.156012 -0.433448 0.000684 0.021775 0.704474 0.709395 0.0000883950 -0.0000063408 -0.0000047398 0.0000919157 0.0000352343 0.0009095002 14.1072498260 5.0068836316 0.1753914163 3.0207738226 -0.0656560491 1.5657848299
1700030442.94964 -61.433108 141.666852 -0.152859 0.004148 0.029904 0.701738 0.711795 0.0000888884 -0.0000078131 -0.0000156681 0.0000915848 0.0000479316 0.0009073521 14.2680855413 5.0366669665 0.1729136844 3.0309577464 -0.0649649642 1.5761979893
1700030443.01606 -61.679668 142.376158 -0.188547 0.002036 0.030608 0.700817 0.712681 0.0000891112 -0.0000077379 -0.0000136405 0.0000912507 0.0000436761 0.0009094118 14.3692515623 5.0566993252 0.1729655798 3.0383938426 -0.0662137919 1.5836893355
1700030443.08247 -61.590400 143.217851 -0.171843 0.002771 0.036780 0.700275 0.712920 0.0000897535 -0.0000084777 -0.0000213129 0.0000925987 0.0000535548 0.0009092806 14.5189669435 5.1108930720 0.1722776790 3.0699427394 -0.0658770773 1.5963749670
1700030443.14887 -61.581090 143.956376 -0.147142 0.005814 0.038293 0.702037 0.711086 0.0000901539 -0.0000085178 -0.0000194430 0.0000936019 0.0000583260 0.0009107281 14.7040062289 5.1334186273 0.1736518162 3.0766899829 -0.0668612400 1.6111806280
1700030443.21528 -61.597626 144.851293 -0.247226 -0.005690 0.033601 0.702031 0.711330 0.0000910293 -0.0000084057 -0.0000265091 0.0000917569 0.0000398722 0.0009146463 14.8674915962 5.1606644482 0.1749243398 3.0889880856 -0.0675528710 1.6243433973
1700030443.28168 -61.581602 145.572281 -0.276808 -0.010017 0.032779 0.702363 0.710993 0.0000918944 -0.0000083693 -0.0000314705 0.0000916160 0.0000334785 0.0009166521 15.0657979228 5.1971177010 0.1774019802 3.1056012854 -0.0688656917 1.6415259089
1700030443.34807 -61.553938 146.345457 -0.265473 -0.005789 0.025986 0.700334 0.713318 0.0000917798 -0.0000078639 -0.0000190329 0.0000916302 0.0000308455 0.0009188223 15.2138606799 5.2175946146 0.1790322557 3.1120734022 -0.0691162841 1.6553715762
1700030443.41447 -61.518442 147.166528 -0.285297 -0.002181 0.019257 0.695133 0.718620 0.0000916939 -0.0000075374 -0.0000076909 0.0000915976 0.0000298943 0.0009213089 15.3875463106 5.2447816632 0.1808996746 3.1216537280 -0.0707347822 1.6709220376
1700030443.48088 -61.526892 147.893673 -0.295650 0.002497 0.018152 0.692976 0.720728 0.0000922040 -0.0000074098 -0.0000009172 0.0000921521 0.0000319562 0.0009235049 15.5746124857 5.2734223508 0.1830861769 3.1376288832 -0.0731659875 1.6879788194
1700030443.54732 -61.529716 148.646576 -0.306936 0.004766 0.027651 0.690066 0.723202 0.0000930192 -0.0000079413 -0.0000095073 0.0000938397 0.0000451221 0.0009245086 15.7418878595 5.3017439926 0.1848041815 3.1568083002 -0.0751396397 1.7026560863
1700030443.61375 -61.532842 149.383233 -0.318422 -0.000321 0.030438 0.686852 0.726159 0.0000941299 -0.0000084374 -0.0000193624 0.0000939167 0.0000421115 0.0009268299 15.9143255561 5.3308312042 0.1868796057 3.1772891318 -0.0779636543 1.7186993053
1700030443.68018 -61.494969 150.080451 -0.227249 0.001467 0.034676 0.686967 0.725859 0.0000943529 -0.0000086911 -0.0000225409 0.0000949450 0.0000477912 0.0009281511 16.0831315691 5.3587709049 0.1879986393 3.1964536247 -0.0794869335 1.7317651351
1700030443.74661 -61.484084 150.848504 -0.235432 0.002249 0.036154 0.688270 0.724550 0.0000947114 -0.0000089177 -0.0000228409 0.0000960430 0.0000520924 0.0009299423 16.2451144494 5.3783015803 0.1899992388 3.2140026625 -0.0836347166 1.7461189577
1700030443.81303 -61.429835 151.586942 -0.194185 -0.010088 0.029809 0.688738 0.724327 0.0000954692 -0.0000087951 -0.0000301026 0.0000942293 0.0000298568 0.0009339559 16.4259864684 5.4078224231 0.1912586199 3.2342470861 -0.0853866408 1.7607231979
1700030443.87945 -61.430548 152.322634 -0.198479 -0.010211 0.031348 0.689480 0.723554 0.0000962064 -0.0000089456 -0.0000320019 0.0000949316 0.0000312195 0.0009360346 16.5977141201 5.4279449374 0.1931374881 3.2530747328 -0.0892585467 1.7763028365
1700030443.94587 -61.415802 153.072103 -0.191183 -0.004229 0.025430 0.684997 0.728089 0.0000962219 -0.0000084623 -0.0000179676 0.0000953680 0.0000316962 0.0009392486 16.7704647786 5.4550226691 0.1951643462 3.2781495728 -0.0927004002 1.7922906426
1700030444.01228 -61.393680 153.820140 -0.189972 0.000523 0.023897 0.680859 0.732025 0.0000968159 -0.0000082770 -0.0000108392 0.0000961222 0.0000359020 0.0009415737 16.9502997165 5.4813767582 0.1973401126 3.3032564509 -0.0963063962 1.8090410272
1700030444.07869 -61.360520 154.549429 -0.160531 0.004397 0.024611 0.678891 0.733813 0.0000972965 -0.0000081880 -0.0000074557 0.0000971043 0.0000412257 0.0009435153 17.1313857682 5.5067240550 0.1991979588 3.3281568325 -0.0990992722 1.8246731306
1700030444.14509 -61.333380 155.340908 -0.257348 0.004473 0.031215 0.674667 0.737449 0.0000981802 -0.0000087759 -0.0000159591 0.0000984730 0.0000498938 0.0009447237 17.3085346419 5.5294881320 0.2008445653 3.3531254965 -0.1022971681 1.8395809937
1700030444.21150 -61.312114 156.102384 -0.264593 0.002153 0.040430 0.671721 0.739697 0.0000997524 -0.0000098943 -0.0000301100 0.0000998492 0.0000568155 0.0009454985 17.5015257569 5.5571006235 0.2028214425 3.3816370557 -0.1050830665 1.8575547677
1700030444.27789 -61.286535 156.847774 -0.266443 0.003570 0.038699 0.674265 0.737466 0.0001000121 -0.0000096404 -0.0000261631 0.0001004832 0.0000567700 0.0009482191 17.6873965468 5.5843999394 0.2051190558 3.4093906550 -0.1091867628 1.8751290197
1700030444.34429 -61.273383 157.389599 -0.320170 -0.000360 0.033322 0.674765 0.737280 0.0000997141 -0.0000093068 -0.0000251560 0.0000997424 0.0000463202 0.0009514877 17.8723402964 5.6102986977 0.2072173329 3.4330017109 -0.1148605869 1.8911125437
1700030444.41068 -61.270805 158.159918 -0.353547 -0.012308 0.028848 0.675868 0.736355 0.0001008395 -0.0000089534 -0.0000329461 0.0000986407 0.0000254543 0.0009551729 18.0062084522 5.6296546244 0.2085192840 3.4659733000 -0.1184364026 1.9039948121
1700030444.47718 -61.254148 158.915379 -0.369786 -0.012748 0.028899 0.674140 0.737928 0.0001016572 -0.0000089910 -0.0000336367 0.0000991668 0.0000248330 0.0009576304 18.1978701614 5.6568285136 0.2105561339 3.5002382456 -0.1232061949 1.9223963601
1700030444.54378 -61.361012 160.354492 -0.389589 -0.001732 0.024193 0.669198 0.742688 0.0001001507 -0.0000080977 -0.0000134551 0.0000995939 0.0000344186 0.0009602363 18.3845547596 5.6866885404 0.2118691380 3.4839386562 -0.1219503513 1.9375179348
1700030444.61038 -61.374089 161.423767 -0.378416 0.001882 0.021210 0.665231 0.746334 0.0001007194 -0.0000078254 -0.0000068137 0.0001001270 0.0000358336 0.0009627507 18.7586124176 5.7600073894 0.2154727053 3.5238894478 -0.1279092684 1.9723014147
1700030444.67699 -61.360415 162.220237 -0.377038 0.007460 0.023551 0.663183 0.748050 0.0001014727 -0.0000078201 -0.0000045552 0.0001015536 0.0000451701 0.0009644093 19.0375375892 5.8041929632 0.2185992552 3.5612773887 -0.1343951165 1.9986800725
1700030444.74359 -61.342938 163.037619 -0.384162 0.006052 0.025156 0.658561 0.752083 0.0001023900 -0.0000080349 -0.0000085266 0.0001020042 0.0000451490 0.0009668607 19.2441289161 5.8332141953 0.2208254099 3.5976901131 -0.1404431906 2.0182508620
1700030444.81020 -61.331249 163.838270 -0.376161 0.000877 0.035452 0.656711 0.753308 0.0001039856 -0.0000092478 -0.0000279294 0.0001031402 0.0000500810 0.0009679986 19.4569490120 5.8628212103 0.2234379277 3.6359393646 -0.1469790307 2.0390997302
1700030444.87680 -61.318039 164.636561 -0.368389 0.006921 0.036503 0.658295 0.751843 0.0001042930 -0.0000092135 -0.0000221731 0.0001050180 0.0000592844 0.0009697030 19.6661521250 5.8917538653 0.2261141932 3.6760017475 -0.1538965759 2.0598968468
1700030444.94341 -61.298735 165.456440 -0.372685 -0.001454 0.032857 0.658659 0.751723 0.0001050145 -0.0000090507 -0.0000274097 0.0001038168 0.0000437648 0.0009737118 19.8783421720 5.9210545614 0.2290275103 3.7167838370 -0.1602513069 2.0808014551
1700030445.01002 -61.211800 166.278290 -0.361389 -0.007368 0.032302 0.661177 0.749498 0.0001053034 -0.0000089006 -0.0000342125 0.0001036776 0.0000341607 0.0009765133 20.0965262429 5.9491279497 0.2315924067 3.7586445966 -0.1669617342 2.1021756385
1700030445.07663 -61.213415 167.249974 -0.628745 -0.009144 0.033847 0.657091 0.752996 0.0001057189 -0.0000089593 -0.0000384192 0.0001042200 0.0000353636 0.0009783602 20.3090023953 5.9676145496 0.2310059673 3.7923297697 -0.1697494679 2.1170366460
1700030445.14324 -61.212462 168.171235 -0.858673 -0.001758 0.026065 0.650608 0.758964 0.0001053844 -0.0000082253 -0.0000196326 0.0001047247 0.0000366794 0.0009820375 20.5713579742 6.0062221559 0.2330737895 3.8382504027 -0.1717174252 2.1393579916
1700030445.20985 -61.197373 169.106280 -1.111902 0.001349 0.021966 0.647741 0.761543 0.0001058485 -0.0000078656 -0.0000108434 0.0001052389 0.0000362712 0.0009848914 20.8239461775 6.0433825578 0.2352934192 3.8863260673 -0.1741970215 2.1606997262
1700030445.27646 -61.175097 169.999454 -1.251309 0.005873 0.030977 0.646094 0.762607 0.0001068411 -0.0000084753 -0.0000177138 0.0001073108 0.0000523648 0.0009856074 21.0830357577 6.0790170012 0.2377245894 3.9174180516 -0.1753762849 2.1841486006
1700030445.34307 -61.145169 170.601546 -1.293452 0.000238 0.027007 0.643131 0.765280 0.0001077817 -0.0000083415 -0.0000198230 0.0001063823 0.0000401263 0.0009893979 21.3297977928 6.1126530005 0.2404685288 3.9460210970 -0.1792313463 2.2078369716
1700030445.40968 -61.125374 171.436030 -1.383154 0.001397 0.038272 0.646922 0.761594 0.0001089792 -0.0000095283 -0.0000326134 0.0001088459 0.0000550394 0.0009895686 21.4933067336 6.1311792338 0.2426868986 3.9964499975 -0.1863597959 2.2244350397
1700030445.47627 -61.086932 172.350999 -1.480237 0.003923 0.036834 0.655926 0.753916 0.0001083388 -0.0000090741 -0.0000271263 0.0001101220 0.0000577697 0.0009918713 21.7259204482 6.1611336848 0.2457691566 4.0461308905 -0.1925895770 2.2474383030
1700030445.54317 -61.080082 173.178759 -1.555889 -0.004590 0.030694 0.667341 0.744105 0.0001087686 -0.0000086066 -0.0000288416 0.0001091413 0.0000383524 0.0009965128 21.9867407500 6.1941390429 0.2489254753 4.1010389186 -0.2004241884 2.2735606097
1700030445.61040 -61.071816 174.014215 -1.630901 -0.004090 0.029307 0.682383 0.730395 0.0001087319 -0.0000084744 -0.0000255140 0.0001104052 0.0000375978 0.0009994354 22.2230774508 6.2258488701 0.2519570900 4.1599761326 -0.2087778432 2.2979068068
1700030445.67764 -61.063012 174.840573 -1.692618 -0.002594 0.018807 0.692601 0.721071 0.0001084724 -0.0000076944 -0.0000096091 0.0001107694 0.0000268293 0.0010035153 22.4584703973 6.2571164945 0.2550799073 4.2212186746 -0.2176144878 2.3225346082
1700030445.74489 -61.123795 175.827632 -1.626862 0.001310 0.012409 0.701818 0.712247 0.0001083011 -0.0000069574 0.0000054354 0.0001116522 0.0000260573 0.0010061924 22.6959345266 6.2890204751 0.2587202937 4.2833410737 -0.2280199347 2.3465762335
